chr1	243076698	243356698
chr1	243356698	243876698
chr1	243876698	244316698
chr1	244316698	244476698
chr1	244476698	244836698
chr1	244836698	245116698
chr1	245116698	246036698
chr1	246036698	246476698
chr1	246476698	246796698
chr1	246956698	247356698
chr1	247356698	247596698
chr1	247596698	247876698
chr1	247876698	248276698
chr1	248276698	248596699
chr1	248636699	248744909
chr1	248825801	248946422
chr2	10000	680000
chr2	680000	1836228
chr2	1836228	3712410
chr2	3712410	3952410
chr2	3952410	4712410
chr2	4912410	4971198
chr2	4979867	5059867
chr2	5059867	5379867
chr2	5379867	6019868
chr2	6019868	6539868
chr2	6539868	6819869
chr2	6819869	7099869
chr2	7099869	7419869
chr2	7419869	8739870
chr2	8739870	9139871
chr2	9139871	9419871
chr2	9419871	9819871
chr2	9819871	10139873
chr2	10139873	10499874
chr2	10499874	10819874
chr2	10819874	11139874
chr2	11139874	11459874
chr2	11459874	11659874
chr2	11659874	11859874
chr2	11859874	12739874
chr2	12739874	13059875
chr2	13059875	15179876
chr2	15179876	15659876
chr2	15659876	16139602
chr2	16148456	16538732
chr2	16538732	16818733
chr2	16818733	17378733
chr2	17378733	17658733
chr2	17658733	17898733
chr2	17898733	18458734
chr2	18458734	18778734
chr2	18778734	19360239
chr2	19360239	19880239
chr2	19880239	20400239
chr2	20400239	20680240
chr2	20680240	21057128
chr2	21057128	21417128
chr2	21417128	21737128
chr2	21737128	22377128
chr2	22377128	22897128
chr2	22897128	23737130
chr2	23737130	24217131
chr2	24217131	24417131
chr2	24417131	24897131
chr2	24897131	25217131
chr2	25217131	25617131
chr2	25617131	25937131
chr2	25937131	26217131
chr2	26217131	26457132
chr2	26457132	27377133
chr2	27377133	27737133
chr2	27737133	28497133
chr2	28497133	28977134
chr2	28977134	29257134
chr2	29257134	29897134
chr2	29897134	30137134
chr2	30137134	30737134
chr2	30737134	31417134
chr2	31417134	31854931
chr2	31854931	32374932
chr2	32374932	32814933
chr2	32814933	33414933
chr2	33414933	33654933
chr2	33654933	34094933
chr2	34094933	34814933
chr2	34814933	35174934
chr2	35174934	35414934
chr2	35414934	35894934
chr2	35894934	234552340
chr2	36372857	36772857
chr2	36772857	37012857
chr2	37012857	37412857
chr2	37412857	37892857
chr2	37892857	38292858
chr2	38292858	38532858
chr2	38532858	38812858
chr2	38812858	39292859
chr2	39292859	39852860
chr2	39852860	40172860
chr2	40172860	40612860
chr2	40612860	41332860
chr2	41412860	41812860
chr2	41812860	42092860
chr2	42092860	42412860
chr2	42412860	42812860
chr2	42812860	43612861
chr2	43612861	43852861
chr2	44052861	44492861
chr2	44492861	45012861
chr2	45012861	45612861
chr2	45612861	46012861
chr2	46012861	46452861
chr2	46452861	46692861
chr2	46692861	46932861
chr2	46932861	47372861
chr2	47372861	47812861
chr2	47812861	48132861
chr2	48132861	48572861
chr2	48572861	48932861
chr2	48932861	49652862
chr2	49652862	50172862
chr2	50172862	50532862
chr2	51132862	51812862
chr2	52412862	52772862
chr2	52772862	53092862
chr2	53092862	53692863
chr2	53692863	54132863
chr2	54132863	54492863
chr2	54492863	54732863
chr2	54732863	55252864
chr2	55252864	55732865
chr2	55732865	56172865
chr2	56172865	56492865
chr2	56492865	56772865
chr2	56892865	57252865
chr2	57252865	57572865
chr2	57572865	57732865
chr2	57732865	58292865
chr2	58292865	58572865
chr2	58572865	58772865
chr2	58772865	59012865
chr2	59012865	59332865
chr2	59332865	60692865
chr2	60692865	61052865
chr2	61052865	61572865
chr2	61572865	61932865
chr2	61932865	62452865
chr2	62452865	62812865
chr2	62812865	63612866
chr2	63612866	63932866
chr2	64012866	64332866
chr2	64332866	64572866
chr2	64572866	64892866
chr2	64892866	65092866
chr2	65092866	65252866
chr2	65252866	65612866
chr2	65612866	66412868
chr2	66412868	67292868
chr2	67292868	67532868
chr2	67532868	68052868
chr2	68052868	68492868
chr2	68492868	68972868
chr2	68972868	69332868
chr2	69332868	69892868
chr2	69892868	70332868
chr2	70332868	70972870
chr2	70972870	71252870
chr2	71252870	71532870
chr2	71532870	72172871
chr2	72172871	72612871
chr2	72612871	73252872
chr2	73252872	73692873
chr2	73692873	74212873
chr2	74212873	74452873
chr2	74452873	74652873
chr2	74652873	74932873
chr2	74932873	75732874
chr2	75732874	76212874
chr2	76212874	76652874
chr2	76652874	76932874
chr2	76932874	77492874
chr2	77492874	78012874
chr2	78012874	78652874
chr2	78652874	79012874
chr2	79012874	79292874
chr2	79292874	79932874
chr2	79932874	80292875
chr2	80292875	80652875
chr2	80652875	81132876
chr2	81132876	81372876
chr2	81372876	81772876
chr2	82172876	82732876
chr2	82812876	83092876
chr2	83092876	83852876
chr2	83852876	84012876
chr2	84012876	84412876
chr2	84412876	84892876
chr2	84892876	85092877
chr2	85092877	85332877
chr2	85332877	85652877
chr2	85652877	85852877
chr2	85852877	86132877
chr2	86212877	86452877
chr2	86452877	86772877
chr2	86772877	86972877
chr2	87012877	87412877
chr2	87405663	92011974
chr2	87405981	91499500
chr2	87820481	88500482
chr2	88500482	88820486
chr2	88820486	89917421
chr2	89787633	89881190
chr2	89881190	90241133
chr2	94660446	94974255
chr2	94974255	95374252
chr2	95374252	95774252
chr2	95974252	96334262
chr2	96334262	96614263
chr2	96614263	97415254
chr2	97543537	97783537
chr2	97783537	98383537
chr2	98383537	98623537
chr2	98623537	98903537
chr2	98903537	99103537
chr2	99103537	99543538
chr2	99543538	100263538
chr2	100263538	100623538
chr2	100623538	100983538
chr2	100983538	101383538
chr2	101383538	101863538
chr2	101863538	102263540
chr2	102263540	102503541
chr2	102503541	102863541
chr2	102863541	103183542
chr2	103183542	103943542
chr2	103943542	104463542
chr2	104463542	104903542
chr2	104903542	105343543
chr2	105343543	105623543
chr2	105623543	106103544
chr2	106103544	106623544
chr2	106623544	107903544
chr2	107903544	108223544
chr2	108223544	108703544
chr2	108703544	108903544
chr2	108903544	109492881
chr2	109493760	109762423
chr2	109962423	110282423
chr2	110602423	110802423
chr2	110802423	111122423
chr2	111122423	111762423
chr2	111762423	112082423
chr2	112082423	112522423
chr2	112522423	113042423
chr2	113042423	113482423
chr2	113482423	114042423
chr2	114042423	114602423
chr2	114602423	114882423
chr2	114882423	115202424
chr2	115202424	115802424
chr2	115802424	116522424
chr2	116522424	117442424
chr2	117442424	117802424
chr2	117802424	118042424
chr2	118042424	118242424
chr2	118242424	118882424
chr2	118882424	119682424
chr2	119682424	120362424
chr2	120362424	121362424
chr2	121362424	121802424
chr2	121802424	124042423
chr2	124042423	124802423
chr2	124802423	125842423
chr2	125842423	126282423
chr2	126282423	126802424
chr2	126802424	127562425
chr2	127562425	127922426
chr2	127922426	128322426
chr2	128322426	130122427
chr2	130122427	130482427
chr2	130562427	131042427
chr2	131122427	131482427
chr2	131482427	131882427
chr2	131882427	132602427
chr2	132602427	133202428
chr2	133202428	133602429
chr2	133602429	133882429
chr2	133882429	134122429
chr2	134122429	134482429
chr2	134482429	134922430
chr2	134922430	135882430
chr2	135882430	136442430
chr2	136442430	136842430
chr2	136922430	137402430
chr2	137482430	137882430
chr2	137882430	138842430
chr2	138842430	139242430
chr2	140442431	140922431
chr2	140922431	141322431
chr2	141322431	141642431
chr2	141642431	141962431
chr2	141962431	142202431
chr2	142202431	142682431
chr2	142682431	143042431
chr2	143042431	143322431
chr2	143322431	143482431
chr2	143482431	144962433
chr2	144962433	145802432
chr2	145802432	146362432
chr2	146362432	146722432
chr2	146722432	147042432
chr2	147042432	147402432
chr2	147402432	147962431
chr2	147962431	148562431
chr2	148562431	148842431
chr2	148842431	148933013
chr2	148934068	149023486
chr2	149023486	149623486
chr2	149623486	151263486
chr2	151263486	151543486
chr2	151543486	152023486
chr2	152023486	152223486
chr2	152223486	152783486
chr2	152783486	153543487
chr2	153543487	154183487
chr2	154423488	154703488
chr2	154703488	155343488
chr2	155343488	155823488
chr2	155823488	156343488
chr2	156343488	156623488
chr2	156623488	157303488
chr2	157303488	157543488
chr2	157543488	158063488
chr2	158063488	158463488
chr2	158463488	158863488
chr2	158863488	159183489
chr2	159183489	159743489
chr2	159743489	160023489
chr2	160023489	160343489
chr2	160343489	161023489
chr2	161023489	161303489
chr2	161303489	161463489
chr2	161463489	161943490
chr2	161943490	162183490
chr2	162183490	162383490
chr2	162383490	162903490
chr2	162903490	163183490
chr2	163183490	163703490
chr2	163703490	164103490
chr2	164103490	164743490
chr2	164743490	164983490
chr2	164983490	165343490
chr2	165343490	165943490
chr2	165943490	166223490
chr2	166543490	166903490
chr2	166903490	167303490
chr2	167303490	168183490
chr2	168183490	168343490
chr2	168343490	168743490
chr2	168743490	168943490
chr2	168943490	169463490
chr2	169463490	169943490
chr2	169943490	170383490
chr2	170383490	170943490
chr2	170943490	171583490
chr2	171583490	172135272
chr2	172135272	172495272
chr2	172495272	172735272
chr2	172735272	173015272
chr2	173015272	173455272
chr2	173455272	174095272
chr2	174095272	174375272
chr2	174375272	174735272
chr2	174735272	175015272
chr2	175015272	175335272
chr2	175335272	176135272
chr2	176135272	176655272
chr2	176655272	177135272
chr2	177135272	177815273
chr2	177815273	178055273
chr2	178055273	178415273
chr2	178415273	178775273
chr2	178775273	179175273
chr2	179175273	179455273
chr2	179455273	179855273
chr2	179855273	180135273
chr2	180135273	180535273
chr2	180535273	181095273
chr2	181095273	181495273
chr2	181495273	181735273
chr2	181735273	182175273
chr2	182175273	182695273
chr2	182695273	183055272
chr2	183255272	183735273
chr2	183735273	184175273
chr2	184335273	184615273
chr2	184615273	185295273
chr2	185295273	185775273
chr2	185775273	185975273
chr2	185975273	186495273
chr2	186495273	186855273
chr2	186855273	187495273
chr2	187495273	187895273
chr2	187895273	188535273
chr2	188535273	188815274
chr2	188815274	189095274
chr2	189095274	189455274
chr2	189455274	189655274
chr2	189655274	190095274
chr2	190095274	190375274
chr2	190375274	190855274
chr2	190855274	191055274
chr2	191055274	191535274
chr2	191535274	191815274
chr2	191815274	192215274
chr2	192215274	192735274
chr2	193375275	193695276
chr2	193695276	193975276
chr2	193975276	194535276
chr2	194535276	194855276
chr2	194855276	195335276
chr2	195335276	195735276
chr2	195735276	196095276
chr2	196095276	196335276
chr2	196335276	196535276
chr2	196535276	196775276
chr2	196775276	197095276
chr2	197095276	197415276
chr2	197415276	197815276
chr2	197815276	198335276
chr2	198335276	198655276
chr2	198655276	199495277
chr2	199495277	199975277
chr2	199975277	200295277
chr2	200295277	200535277
chr2	200535277	200895277
chr2	200895277	201215277
chr2	201215277	201815277
chr2	201815277	202255277
chr2	202255277	202575277
chr2	202575277	202895277
chr2	202895277	203215277
chr2	203215277	203495277
chr2	203495277	203895277
chr2	203895277	204335277
chr2	204335277	204695277
chr2	204815277	205975276
chr2	205975276	206215276
chr2	206215276	206655276
chr2	206655276	207055276
chr2	207055276	207535276
chr2	207535276	207775276
chr2	207775276	208135276
chr2	208135276	208415275
chr2	208415275	208815276
chr2	208815276	209295276
chr2	209295276	209615276
chr2	209615276	209975276
chr2	209975276	210255276
chr2	210255276	210455276
chr2	210455276	210615276
chr2	210615276	211215275
chr2	211775275	212175275
chr2	212175275	212615276
chr2	212615276	212975276
chr2	212975276	213295276
chr2	213295276	213935276
chr2	213935276	214335276
chr2	214335276	214655276
chr2	214655276	215335277
chr2	215335277	215935277
chr2	215935277	216215277
chr2	216215277	216735277
chr2	216735277	217535277
chr2	217535277	217775277
chr2	217775277	218175277
chr2	218175277	218415277
chr2	218415277	218655277
chr2	218655277	219375278
chr2	219375278	219735278
chr2	219735278	220695280
chr2	220695280	221615280
chr2	221615280	222015281
chr2	222015281	222295281
chr2	222295281	222695281
chr2	222695281	222975282
chr2	222975282	223695283
chr2	223695283	224015283
chr2	224015283	224335283
chr2	224335283	224815283
chr2	224815283	225095283
chr2	225095283	225695284
chr2	225695284	226215284
chr2	226215284	226815284
chr2	226815284	227055284
chr2	227055284	227335284
chr2	227335284	227655284
chr2	227655284	227935284
chr2	227935284	228375284
chr2	228375284	228695284
chr2	228695284	229335284
chr2	229335284	229735284
chr2	229735284	229975284
chr2	229975284	230215285
chr2	230215285	230655285
chr2	230655285	230815285
chr2	230815285	231095286
chr2	231095286	231495289
chr2	231495289	231895290
chr2	231895290	232575290
chr2	232575290	233055290
chr2	233055290	233291354
chr2	233291354	233491354
chr2	233491354	233891354
chr2	233891354	234571356
chr2	234571356	235171356
chr2	235171356	235771356
chr2	235771356	236331357
chr2	236331357	237131357
chr2	237131357	237811357
chr2	237811357	238331359
chr2	238331359	239038304
chr2	239038304	239478306
chr2	239478306	240500583
chr2	240500583	240820583
chr2	240820583	241220585
chr2	241220585	241460585
chr2	241460585	241660585
chr2	241660585	241937849
chr2	241937849	242160331
chr3	18322	398317
chr3	398317	638316
chr3	638316	918317
chr3	918317	1398316
chr3	2198316	2758316
chr3	2758316	3238316
chr3	3238316	3998316
chr3	3998316	4318316
chr3	4318316	4678316
chr3	4678316	5118315
chr3	5278315	5798313
chr3	5798313	6838313
chr3	6838313	8438314
chr3	8438314	8678314
chr3	8678314	8958316
chr3	8958316	9318316
chr3	9318316	9758316
chr3	9758316	10038316
chr3	10038316	10358316
chr3	10358316	11878526
chr3	11878526	12118500
chr3	12118500	12518501
chr3	12518501	12798501
chr3	12798501	12958500
chr3	12958500	13118500
chr3	13118500	13518500
chr3	13518500	14198500
chr3	14198500	14598493
chr3	14598493	14958493
chr3	14958493	15078493
chr3	15078493	15598493
chr3	15598493	15878493
chr3	15878493	16278493
chr3	16278493	16598493
chr3	16598493	16838496
chr3	16838496	17238508
chr3	17238508	17478508
chr3	17478508	17878508
chr3	17878508	18438508
chr3	18438508	18838508
chr3	18838508	19078508
chr3	19078508	19358508
chr3	19358508	19878508
chr3	19878508	20238508
chr3	20238508	21038508
chr3	21038508	21598508
chr3	22158508	22478509
chr3	22478509	22958509
chr3	22958509	23998509
chr3	23998509	24318509
chr3	24318509	24718509
chr3	24718509	25078509
chr3	25078509	25598509
chr3	25598509	25918509
chr3	25918509	26198509
chr3	26198509	26758509
chr3	26758509	27078509
chr3	27078509	27318509
chr3	27318509	27718509
chr3	27718509	28358509
chr3	28358509	28878509
chr3	28878509	29238509
chr3	29238509	29998509
chr3	29998509	30278509
chr3	30278509	30758508
chr3	30758508	31758508
chr3	31758508	32718508
chr3	32718508	33158508
chr3	33158508	33398508
chr3	33398508	33878508
chr3	33878508	34758508
chr3	34758508	35438508
chr3	35438508	35958508
chr3	35958508	36718509
chr3	36718509	36998509
chr3	36998509	37438509
chr3	37438509	37838509
chr3	37838509	38078509
chr3	38078509	38518509
chr3	38518509	39038509
chr3	39038509	39438509
chr3	39438509	39678509
chr3	39678509	40598509
chr3	40598509	41878508
chr3	41878508	42238508
chr3	42238508	42518508
chr3	42518508	42958508
chr3	42958508	43518508
chr3	43518508	43798508
chr3	43798508	44278508
chr3	44278508	44998508
chr3	44998508	45478508
chr3	45478508	45718508
chr3	45718508	46438509
chr3	46438509	46678510
chr3	46678510	46918510
chr3	46918510	47398510
chr3	47518510	47838510
chr3	47838510	48198510
chr3	48198510	48722567
chr3	48722567	49002567
chr3	49162567	49522567
chr3	49522567	49722567
chr3	49722567	49962567
chr3	50122567	50362569
chr3	50362569	50722569
chr3	50722569	51402566
chr3	51402566	51725984
chr3	51725984	51925984
chr3	51925984	52205984
chr3	52205984	52525984
chr3	52525984	52725984
chr3	52725984	53085984
chr3	53085984	53365973
chr3	53365973	53965973
chr3	53965973	54845973
chr3	54845973	55445972
chr3	55445972	55805972
chr3	55805972	56285972
